event-id,visible,timestamp,location-long,location-lat,external-temperature,gps:dop,height-raw,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
9710453057,true,2014-06-19 11:46:24.000,-111.642149,60.111381,14.0,8.4,"182.97","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453058,true,2014-06-19 12:00:16.000,-111.627173,60.112586,14.0,5.2,"183.14","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453059,true,2014-06-19 12:16:51.000,-111.617278,60.118164,14.0,5.0,"183.53","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453060,true,2014-06-19 12:30:30.000,-111.616368,60.120891,16.0,3.8,"184.23","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453061,true,2014-06-19 12:45:11.000,-111.626428,60.123485,17.0,3.2,"186.54","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453062,true,2014-06-19 13:00:18.000,-111.620698,60.125536,18.0,2.0,"192.54","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453063,true,2014-06-19 13:15:11.000,-111.613109,60.123786,19.0,2.0,"186.91","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453064,true,2014-06-19 13:30:16.000,-111.603591,60.118939,20.0,2.0,"195.04","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453065,true,2014-06-19 13:45:30.000,-111.598486,60.117562,20.0,1.6,"183.97","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453066,true,2014-06-19 14:00:00.000,-111.598225,60.117782,22.0,1.6,"202.17","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453067,true,2014-06-19 14:15:11.000,-111.598164,60.117796,24.0,2.2,"178.26","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453068,true,2014-06-19 14:30:15.000,-111.598228,60.117826,26.0,2.0,"193.58","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453069,true,2014-06-19 14:45:12.000,-111.598238,60.117836,30.0,2.0,"187.21","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453070,true,2014-06-19 15:00:07.000,-111.598234,60.117807,31.0,3.4,"187.91","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453071,true,2014-06-19 15:15:12.000,-111.598298,60.117804,33.0,1.8,"185.8","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453072,true,2014-06-19 15:30:08.000,-111.598248,60.117839,33.0,1.6,"190.45","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453073,true,2014-06-19 15:45:14.000,-111.598198,60.117793,33.0,1.6,"189.99","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453074,true,2014-06-19 16:00:28.000,-111.598304,60.117811,35.0,0.4,"185.34","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453075,true,2014-06-19 16:15:12.000,-111.598244,60.117807,32.0,1.8,"179.81","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453076,true,2014-06-19 16:30:00.000,-111.598344,60.117772,30.0,1.8,"177.44","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453077,true,2014-06-19 16:45:12.000,-111.598304,60.117872,29.0,3.6,"175.64","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453078,true,2014-06-19 17:00:11.000,-111.598317,60.117905,28.0,4.8,"178.18","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453079,true,2014-06-19 17:15:23.000,-111.598327,60.117899,29.0,4.8,"179.69","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453080,true,2014-06-19 17:30:15.000,-111.598281,60.117889,29.0,5.0,"190.74","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453081,true,2014-06-19 17:45:12.000,-111.598298,60.117864,29.0,3.6,"186.59","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453082,true,2014-06-19 18:00:30.000,-111.598277,60.117842,29.0,0.6,"187.98","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453083,true,2014-06-19 18:15:11.000,-111.598238,60.117841,29.0,0.6,"188.07","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453084,true,2014-06-19 18:30:16.000,-111.598241,60.117856,30.0,1.6,"184.76","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453085,true,2014-06-19 18:45:11.000,-111.598164,60.117869,31.0,0.6,"181.65","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453086,true,2014-06-19 19:00:13.000,-111.598056,60.117518,32.0,0.6,"182.21","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453087,true,2014-06-19 19:15:15.000,-111.598821,60.118403,34.0,3.2,"176.25","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453088,true,2014-06-19 19:30:16.000,-111.598818,60.118522,32.0,2.2,"205.57","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453089,true,2014-06-19 19:45:14.000,-111.598842,60.118441,31.0,5.2,"188.81","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453090,true,2014-06-19 20:00:12.000,-111.598635,60.118422,30.0,5.0,"188.89","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453091,true,2014-06-19 20:17:18.000,-111.598778,60.118419,29.0,4.8,"175.24","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453092,true,2014-06-19 20:31:34.000,-111.598775,60.118426,27.0,3.4,"182.88","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453093,true,2014-06-19 20:45:05.000,-111.598805,60.118396,30.0,1.8,"184.82","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453094,true,2014-06-19 21:00:16.000,-111.598752,60.118396,36.0,1.8,"199.79","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453095,true,2014-06-19 21:15:14.000,-111.598692,60.118421,36.0,3.4,"188.98","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453096,true,2014-06-19 21:30:30.000,-111.598715,60.118398,34.0,1.6,"183.5","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453097,true,2014-06-19 21:45:12.000,-111.598898,60.118093,35.0,0.6,"192.7","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453098,true,2014-06-19 22:00:08.000,-111.598521,60.117991,29.0,0.6,"186.53","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453099,true,2014-06-19 22:15:04.000,-111.592123,60.120899,26.0,0.4,"187.2","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453100,true,2014-06-19 22:30:08.000,-111.578334,60.119693,28.0,2.2,"192.88","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453101,true,2014-06-19 22:45:12.000,-111.574603,60.115938,29.0,1.8,"195.73","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453102,true,2014-06-19 23:00:00.000,-111.563275,60.112638,29.0,2.2,"193.63","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453103,true,2014-06-19 23:15:14.000,-111.553201,60.116182,27.0,2.0,"192.74","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453104,true,2014-06-19 23:30:10.000,-111.54042,60.115939,28.0,1.6,"205.99","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453105,true,2014-06-19 23:45:14.000,-111.529342,60.110772,28.0,2.2,"194.29","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453106,true,2014-06-20 00:00:04.000,-111.516135,60.108553,28.0,2.0,"192.27","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453107,true,2014-06-20 00:16:55.000,-111.506223,60.110352,27.0,6.6,"277.7","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453108,true,2014-06-20 00:30:27.000,-111.497656,60.116173,26.0,11.4,"214.09","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453109,true,2014-06-20 00:45:30.000,-111.477285,60.116678,27.0,7.0,"180.6","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453110,true,2014-06-20 01:00:08.000,-111.469524,60.110626,27.0,6.6,"178.31","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453111,true,2014-06-20 01:15:12.000,-111.477832,60.107285,27.0,3.4,"199.62","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453112,true,2014-06-20 01:30:10.000,-111.480099,60.103513,27.0,3.2,"195.55","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453113,true,2014-06-20 01:45:30.000,-111.480135,60.103514,27.0,2.2,"190.87","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453114,true,2014-06-20 02:00:08.000,-111.483464,60.099248,26.0,3.6,"189.62","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453115,true,2014-06-20 02:15:12.000,-111.487086,60.099296,27.0,3.6,"185.42","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453116,true,2014-06-20 02:30:08.000,-111.486372,60.099251,28.0,2.2,"192.88","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453117,true,2014-06-20 02:45:11.000,-111.486399,60.099274,28.0,1.6,"200.65","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453118,true,2014-06-20 03:00:15.000,-111.486358,60.099274,27.0,2.2,"190.26","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453119,true,2014-06-20 03:15:12.000,-111.486358,60.099256,27.0,2.0,"186.79","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453120,true,2014-06-20 03:30:08.000,-111.486284,60.099365,26.0,2.2,"195.98","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453121,true,2014-06-20 03:45:11.000,-111.486211,60.099336,26.0,2.2,"200.13","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453122,true,2014-06-20 04:00:50.000,-111.486347,60.09938,25.0,2.0,"197.33","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453123,true,2014-06-20 04:15:12.000,-111.486364,60.099364,25.0,1.8,"194.91","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453124,true,2014-06-20 04:30:08.000,-111.486334,60.099361,24.0,1.6,"197.39","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453125,true,2014-06-20 04:45:11.000,-111.486361,60.099408,24.0,1.8,"199.01","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453126,true,2014-06-20 05:00:30.000,-111.486414,60.09936,24.0,1.6,"196.33","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453127,true,2014-06-20 05:15:04.000,-111.486367,60.099417,24.0,1.8,"188.05","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453128,true,2014-06-20 05:30:11.000,-111.486144,60.099318,24.0,5.4,"182.85","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453129,true,2014-06-20 05:45:23.000,-111.474691,60.098053,23.0,3.4,"178.52","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453130,true,2014-06-20 06:00:18.000,-111.464592,60.095381,22.0,2.2,"191.73","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453131,true,2014-06-20 06:15:16.000,-111.465876,60.089846,22.0,1.6,"191.1","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453132,true,2014-06-20 06:30:18.000,-111.475225,60.085905,22.0,2.0,"182.99","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453133,true,2014-06-20 06:45:17.000,-111.464478,60.077786,21.0,1.8,"192.43","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453134,true,2014-06-20 07:01:00.000,-111.454107,60.073761,21.0,1.8,"199.01","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453135,true,2014-06-20 07:15:16.000,-111.450739,60.068949,21.0,3.4,"207.64","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453136,true,2014-06-20 07:30:48.000,-111.444497,60.062097,21.0,8.6,"194.91","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453137,true,2014-06-20 07:45:04.000,-111.449588,60.055526,21.0,2.0,"195.37","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453138,true,2014-06-20 08:00:12.000,-111.449381,60.055576,21.0,3.4,"197.98","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453139,true,2014-06-20 08:15:30.000,-111.449907,60.055589,20.0,1.6,"193.62","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453140,true,2014-06-20 08:30:07.000,-111.447632,60.048648,19.0,2.2,"204.14","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453141,true,2014-06-20 08:45:12.000,-111.447334,60.044013,19.0,2.0,"192.38","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453142,true,2014-06-20 09:00:08.000,-111.440618,60.041526,20.0,1.8,"206.69","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453143,true,2014-06-20 09:15:11.000,-111.441623,60.041893,21.0,2.0,"194.68","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453144,true,2014-06-20 09:30:15.000,-111.439096,60.041703,21.0,1.6,"202.23","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453145,true,2014-06-20 09:45:04.000,-111.442589,60.040377,20.0,1.8,"191.57","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453146,true,2014-06-20 10:00:09.000,-111.4488,60.04033,20.0,1.8,"192.28","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453147,true,2014-06-20 10:15:19.000,-111.44703,60.036032,20.0,1.6,"198.25","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453148,true,2014-06-20 10:30:07.000,-111.439541,60.030904,20.0,2.2,"212.56","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453149,true,2014-06-20 10:45:13.000,-111.446742,60.02121,19.0,2.0,"186.69","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453150,true,2014-06-20 11:00:10.000,-111.466782,60.016653,19.0,2.0,"192.12","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453151,true,2014-06-20 11:15:07.000,-111.476684,60.013538,18.0,1.6,"197.28","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453152,true,2014-06-20 11:30:08.000,-111.496251,60.011644,18.0,2.0,"194.39","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453153,true,2014-06-20 11:45:12.000,-111.510631,60.009423,18.0,2.0,"189.39","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453154,true,2014-06-20 12:00:11.000,-111.513681,60.010505,19.0,2.0,"194.86","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453155,true,2014-06-20 12:15:25.000,-111.514501,60.007302,20.0,2.0,"195.31","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453156,true,2014-06-20 12:30:10.000,-111.520172,60.000838,19.0,1.8,"205.73","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453157,true,2014-06-20 12:45:11.000,-111.521981,59.999355,20.0,1.6,"192.59","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453158,true,2014-06-20 13:01:01.000,-111.535634,59.992031,20.0,2.0,"197.32","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453159,true,2014-06-20 13:15:11.000,-111.541331,59.992197,20.0,1.8,"192.38","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453160,true,2014-06-20 13:30:08.000,-111.550944,59.989039,20.0,1.6,"198.11","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453161,true,2014-06-20 13:45:47.000,-111.550937,59.989014,22.0,2.0,"195.12","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453162,true,2014-06-20 14:00:16.000,-111.551047,59.989047,23.0,2.2,"197.64","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453163,true,2014-06-20 14:15:13.000,-111.55175,59.988453,24.0,1.8,"200.06","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453164,true,2014-06-20 14:31:13.000,-111.550393,59.988465,25.0,11.4,"205.02","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453165,true,2014-06-20 14:45:13.000,-111.551312,59.988701,25.0,5.0,"192.15","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453166,true,2014-06-20 15:00:09.000,-111.55168,59.988459,25.0,3.4,"193.88","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453167,true,2014-06-20 15:15:28.000,-111.551745,59.988199,26.0,1.8,"185.22","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453168,true,2014-06-20 15:30:08.000,-111.551742,59.988201,27.0,1.6,"192","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453169,true,2014-06-20 15:45:11.000,-111.551691,59.988347,27.0,0.6,"196.45","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453170,true,2014-06-20 16:00:08.000,-111.551659,59.98823,29.0,1.8,"215.52","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453171,true,2014-06-20 16:15:14.000,-111.551678,59.988231,30.0,3.4,"199.3","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453172,true,2014-06-20 16:30:53.000,-111.551721,59.988277,31.0,2.0,"190.6","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453173,true,2014-06-20 16:45:11.000,-111.551651,59.988337,32.0,2.2,"194.82","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453174,true,2014-06-20 17:00:16.000,-111.55183,59.988424,33.0,2.2,"193.8","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453175,true,2014-06-20 17:15:12.000,-111.551026,59.989086,33.0,2.0,"189.32","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453176,true,2014-06-20 17:30:07.000,-111.550914,59.988987,33.0,1.6,"191.07","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453177,true,2014-06-20 17:45:12.000,-111.551077,59.989031,36.0,2.0,"191.69","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453178,true,2014-06-20 18:00:07.000,-111.551027,59.989011,37.0,1.8,"196.43","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453179,true,2014-06-20 18:15:48.000,-111.55106,59.989047,37.0,3.2,"194.11","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453180,true,2014-06-20 18:30:19.000,-111.551047,59.989015,36.0,3.4,"191.57","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453181,true,2014-06-20 18:45:31.000,-111.551036,59.98904,36.0,2.2,"183.04","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453182,true,2014-06-20 19:00:21.000,-111.551173,59.989015,35.0,1.6,"177.73","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453183,true,2014-06-20 19:15:11.000,-111.55138,59.988951,34.0,4.8,"183.03","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453184,true,2014-06-20 19:30:15.000,-111.551387,59.988925,34.0,4.8,"186.99","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453185,true,2014-06-20 19:45:12.000,-111.550971,59.988986,33.0,3.6,"191.15","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453186,true,2014-06-20 20:00:08.000,-111.55096,59.989018,33.0,2.2,"194.83","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453187,true,2014-06-20 20:15:30.000,-111.551,59.989062,33.0,0.6,"192.04","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453188,true,2014-06-20 20:30:15.000,-111.551043,59.989014,33.0,1.6,"187","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453189,true,2014-06-20 20:45:11.000,-111.552975,59.988691,33.0,1.6,"188.2","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453190,true,2014-06-20 21:00:16.000,-111.562428,59.983369,33.0,0.6,"191.2","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453191,true,2014-06-20 21:15:12.000,-111.565262,59.983836,32.0,2.2,"193.47","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453192,true,2014-06-20 21:30:08.000,-111.568337,59.981309,33.0,2.0,"192.14","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453193,true,2014-06-20 21:45:10.000,-111.562276,59.984114,31.0,1.8,"192.87","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453194,true,2014-06-20 22:00:15.000,-111.562265,59.98435,33.0,1.8,"192.7","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453195,true,2014-06-20 22:15:04.000,-111.562318,59.984407,33.0,1.6,"199.47","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453196,true,2014-06-20 22:30:08.000,-111.562063,59.983736,36.0,2.2,"196.44","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453197,true,2014-06-20 22:45:15.000,-111.562051,59.983633,37.0,1.6,"201.9","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453198,true,2014-06-20 23:00:30.000,-111.561931,59.983561,36.0,1.6,"189.2","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453199,true,2014-06-20 23:15:11.000,-111.562161,59.983986,36.0,1.6,"195.33","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453200,true,2014-06-20 23:30:16.000,-111.562171,59.984003,35.0,2.2,"201.18","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453201,true,2014-06-20 23:45:12.000,-111.562154,59.984011,35.0,2.0,"201.86","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453202,true,2014-06-21 00:00:00.000,-111.562002,59.983947,37.0,1.8,"200.15","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453203,true,2014-06-21 00:15:20.000,-111.562066,59.984763,36.0,2.0,"192.67","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453204,true,2014-06-21 00:30:03.000,-111.550947,59.989028,33.0,1.8,"189.61","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453205,true,2014-06-21 00:45:23.000,-111.551183,59.989035,32.0,1.6,"194.93","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453206,true,2014-06-21 01:00:07.000,-111.551466,59.988982,32.0,0.6,"197.19","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453207,true,2014-06-21 01:15:11.000,-111.552248,59.989367,31.0,0.6,"192.03","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453208,true,2014-06-21 01:30:08.000,-111.552292,59.989463,30.0,0.6,"214.69","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453209,true,2014-06-21 01:45:27.000,-111.552261,59.989468,29.0,2.2,"197.07","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453210,true,2014-06-21 02:00:16.000,-111.552158,59.989476,29.0,2.0,"189.65","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453211,true,2014-06-21 02:15:11.000,-111.552131,59.989562,28.0,3.2,"192.19","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453212,true,2014-06-21 02:30:15.000,-111.552194,59.98943,28.0,2.0,"186.8","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453213,true,2014-06-21 02:45:12.000,-111.552225,59.98944,27.0,2.2,"196.54","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453214,true,2014-06-21 03:00:08.000,-111.552168,59.98946,27.0,2.0,"199.92","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453215,true,2014-06-21 03:15:13.000,-111.552131,59.989487,27.0,1.8,"199.31","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453216,true,2014-06-21 03:30:07.000,-111.552215,59.989464,26.0,3.4,"198.49","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453217,true,2014-06-21 03:45:15.000,-111.552093,59.989351,25.0,3.4,"205.75","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453218,true,2014-06-21 04:01:36.000,-111.552098,59.989502,25.0,10.0,"200.67","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710453219,true,2014-06-21 04:15:13.000,-111.552204,59.989402,25.0,6.6,"183.99","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
